44, 4.311957, -17.894264, 9.770737, -0.693069, -0.460181, -0.164940
45, 1.800440, -8.473080, 3.806781, 0.481764, 0.616861, 1.117544
46, 1.012747, -5.401319, 3.768473, 1.251308, 0.449789, 0.718383
47, 2.487576, -3.320758, 2.609680, 0.067415, 0.221164, 0.916897
48, 1.640028, -3.682282, 2.533065, 0.559038, 0.165740, 0.061819
49, 0.493206, -3.569755, 1.821988, -0.589681, 0.289378, -0.219832
50, 1.070208, -9.414001, 6.342240, -0.896380, -0.516671, -0.585951
51, 4.383783, -15.188815, 10.072407, -1.707758, 0.265130, 0.899311
52, 4.072537, -11.152191, 2.051831, 0.816974, -0.336009, -0.450055
53, -0.864307, -5.691018, 1.410185, 0.167338, 0.745029, 1.138861
54, 0.881066, -4.127604, 1.520318, 1.672052, -0.096992, -0.196383
55, 1.434127, -2.530671, 0.026336, -0.163075, -0.341338, 0.146288
56, 1.575385, -8.667010, 5.528212, -0.767945, -0.548913, 0.055158
57, 4.745308, -12.627020, 5.679047, -0.912634, -0.833495, 0.297905
58, 5.262455, -10.931925, 6.840234, -0.369850, 0.233421, 1.140992
59, 1.853112, -6.986280, 5.623980, 1.455152, 0.388769, 0.215568
60, 1.889025, -4.311957, 3.150769, 0.403424, 0.665623, 0.180662
61, -0.418985, -1.699883, -0.007183, -0.572361, 0.193718, -0.288312
62, 3.023877, -14.106636, 7.989451, -0.701063, 0.299237, -0.758619
63, 0.797269, -12.878411, 6.509834, -0.922760, 0.206242, -1.463145
64, 2.422932, -13.364434, 5.427655, -1.206542, 0.148953, -0.552643
65, 1.496376, -10.077195, 5.908890, -1.279020, 0.143090, -0.818040
66, -1.295263, -10.120291, 7.117962, -1.125804, 0.583020, -0.835360
67, -2.006341, -9.107543, 3.960010, -1.402925, 0.692802, -0.581954
68, 0.110133, -8.092402, 4.060566, -0.937149, -0.555308, -0.745829
69, -0.031125, -8.999804, 4.129998, -1.263299, -0.754089, -0.854012
70, 0.466869, -9.516952, 4.685453, -1.151651, -0.016254, -0.152150
71, -0.237026, -12.143391, 3.725378, -1.136995, -0.515871, 0.327749
72, 5.987898, -15.253459, 2.243367, -0.546781, -1.056257, -0.077807
73, 8.243237, -15.684415, 6.162675, 0.439930, -0.338407, 1.247844
74, 7.967903, -20.204668, 11.307815, -0.558772, -0.563035, -0.645639
75, 4.132392, -13.122620, 5.116409, -1.655798, -0.418346, -0.379443
76, 0.332794, -4.781221, 2.820370, -1.152983, 0.103121, 0.086067
77, 0.438139, -4.343082, 2.597709, -0.444193, 0.124172, 0.100190
79, 0.931344, -1.790863, 0.806846, -0.458582, 0.090331, 0.101256
80, 1.934515, -2.245761, -0.031125, -0.351730, 0.120441, 0.020784
81, 1.958457, -6.251261, 2.746149, 1.353096, 0.708257, 0.035173
82, 5.719748, -15.021221, 3.538630, 0.342937, 0.315758, 0.632582
83, 8.853758, -15.729905, 7.405266, -0.132698, -0.304833, -0.107384
84, 6.064513, -12.727576, 9.406818, -0.487360, -0.122306, -0.998168
85, 4.757279, -9.248801, 7.426814, -0.640043, -0.763415, -0.726643
86, 3.280056, -7.175423, 3.955221, -0.967525, -1.585985, -0.850548
87, 2.406173, -5.619191, 3.229778, -0.956067, 0.091130, -0.726910
88, 1.185130, -2.255338, -0.950498, -0.220631, 0.227292, 0.117776
89, 1.771709, -3.047819, 1.125275, 0.013590, 0.064217, -0.731173
90, 1.065420, -3.801992, 3.215413, 1.113813, 0.300836, -0.023982
91, 3.143587, -7.414843, 5.013458, 1.717084, -0.215035, -0.584619
92, 1.695095, -5.822699, 3.797204, 0.640043, 0.589681, 0.368784
93, 1.517924, -5.097255, 2.446874, 0.720515, 0.613930, -0.048763
94, -1.905785, -6.208165, 2.449268, 0.514273, 0.796456, -0.267795
95, 1.900996, -3.361459, 3.579332, 0.348266, 1.016288, 0.323485
96, 0.407014, -2.403779, 0.239420, 0.549979, 0.368784, 0.879326
97, 2.899378, -5.521029, 3.670311, 1.441828, 0.431403, 0.484695
98, 10.311827, -10.790668, 8.827422, 1.771176, -0.404757, -1.459682
99, 12.090718, -11.640609, 10.019734, 1.441296, 0.394897, -1.259302
100, 9.296685, -13.385982, 5.741296, -1.143124, -0.303501, 0.952870
101, 11.959038, -11.470620, 6.409278, -0.092196, -1.064784, 0.041302
102, 7.465121, -9.299079, 5.880159, -0.914499, -1.853513, -0.427139
103, 5.114015, -9.402030, 5.863400, -1.648870, -1.187357, -0.986444
104, 1.654393, -5.592855, 4.809951, -1.649403, -0.591813, -0.207308
105, 2.466028, -4.774038, 2.252944, -0.436199, -0.358658, -0.463911
106, 2.901772, -4.697424, 2.468422, -0.585152, 0.252340, 0.072211
107, 3.641581, -5.817910, 3.368642, -0.103387, -0.696266, -0.796456
108, 3.940856, -6.991069, 4.228160, -0.242747, -1.102089, -0.957666
109, 10.539276, -15.622166, 17.793707, 0.991240, -0.276855, 0.198781
110, -2.389413, -15.282189, 8.183381, -1.274224, 0.014922, -0.433801
111, 2.032677, -13.500903, 6.414066, -0.559838, 0.809247, 1.110349
112, 4.151546, -24.066515, 8.178593, -0.599274, -0.081005, -0.230224
113, 0.112527, -0.818817, 0.126893, -0.033574, -0.114579, -0.070613
114, -0.620098, -3.143587, 1.570596, 1.228126, -0.519069, 0.292576
115, 6.359000, -8.116343, 2.015918, -1.046931, 0.040236, 3.774708
116, 0.775721, -6.787562, 2.710236, -0.062352, 0.479632, 2.359525
117, 7.094019, -23.202209, 5.767632, 1.632083, -1.330447, -0.873197
118, -1.817199, -20.233398, -4.498705, -1.859375, 0.762083, 0.628052
119, -1.534683, -3.876213, 1.553837, 0.139093, -0.162542, -1.032542
120, 0.323217, 1.259350, -2.264915, -0.622190, 0.021317, -0.135896
121, -1.673547, -3.186682, 3.426103, 0.332012, -0.267795, 1.059988
122, 2.803610, -13.790602, 3.931279, 0.889185, 0.445259, 0.862539
123, 0.864307, -21.959618, 3.462016, 0.753289, 0.185191, -0.047430
124, -0.928950, -23.477541, 7.635109, -0.618193, 0.240083, -0.272325
125, 2.892196, -15.933413, 4.575319, 0.336009, -0.598208, -1.553743
126, 2.523489, -7.302315, 3.275268, -1.223329, -0.940346, -1.058922
127, -1.201889, -2.025495, 0.991199, -1.202812, -0.523066, -0.599541
128, 1.369483, 0.083797, -0.852336, -0.238750, 0.156413, -0.867602
129, 0.086191, -0.656011, 2.786851, 0.326417, -0.487893, -1.001632
130, -3.198653, -1.951274, 1.522712, 0.165473, -0.083136, -0.330413
131, 0.308852, -2.774880, 3.687071, 0.719715, -0.126037, -0.144956
132, -1.520318, -5.645528, 2.806004, 0.058355, 0.396496, 0.857476
133, -2.659958, -9.579201, 1.118092, -0.961663, 0.270992, 1.430371
135, -15.966931, -23.130383, -1.323994, -0.041835, -0.119375, 0.579556
136, 3.466804, -16.771383, 3.421314, 0.769277, -0.906239, -2.245479
137, -1.539472, -1.841141, -0.770933, -0.510809, -0.030910, -0.003198
138, -0.129287, -1.403002, -0.826000, 0.542251, -0.342404, -1.701896
139, -0.943315, -2.444480, 0.402226, -0.078873, -0.417813, -0.474836
140, -5.461174, -10.199299, -0.581791, 0.011991, -0.037038, 0.140692
141, -7.924808, -21.727381, -7.601591, -0.080738, -0.211838, 0.310962
142, -0.596156, -13.405135, 0.414197, -0.077008, 0.278986, -0.019985
143, 0.943315, -2.650381, 1.786075, -0.596609, 0.801253, -0.539587
144, 0.567426, -0.545878, -0.905008, -0.484429, 0.600873, -0.267795
145, -0.337582, -0.505177, 0.141258, -0.769544, 0.763415, 0.381841
146, -2.102109, -1.345541, 0.737414, 1.256371, -0.932619, -1.487660
147, -8.995016, -4.527435, 0.445322, -0.537988, -0.303767, 0.683210
148, -7.934384, -12.162544, -5.578490, 0.935283, -1.525498, 0.513740
149, -8.444349, -20.769699, -3.564966, -0.113247, -0.506545, -1.174567
151, -4.436456, -4.786009, 0.952892, -0.638711, 0.035972, 0.672818
152, 2.092532, -1.113304, 1.352724, -0.846551, -2.600141, -0.294441
153, -0.222661, -3.790021, 3.464410, 0.038637, -1.744796, 0.454319
154, -0.878672, -7.479486, 0.723049, 0.941412, -0.061020, 1.050395
155, 0.043096, -12.619837, 0.945710, 1.615829, -0.694401, -0.132965
156, -4.936844, -14.578294, -1.225831, 0.912634, -1.386671, -0.025580
157, -12.016499, -19.816807, -2.731784, -0.634447, 0.797789, 0.159611
158, -6.761226, -13.457808, -1.707066, -0.536123, 1.063718, 0.158012
159, -0.952892, -2.171541, -0.363919, -0.215302, -0.079939, -0.459381
160, 1.259350, 0.107739, -0.533907, 0.053559, 0.325351, -0.265397
161, 2.090138, -1.192312, 1.764527, 0.236885, -0.249675, -0.243813
162, -0.936133, -1.790863, 0.610521, 0.481231, -0.674150, -1.028812
163, -1.750161, -4.510676, 1.582567, -0.088732, -0.177464, 1.018952
164, -3.873818, -19.136854, -3.023877, 1.876429, -0.879326, -1.938781
165, -12.026075, -18.325220, -1.168370, -1.123406, 0.288579, 1.488459
166, -2.856283, -11.458650, -0.849942, -0.282184, 0.089531, -0.936083
167, 1.515530, -1.024718, 1.015141, -0.870799, 0.405556, 0.239017
168, -1.029507, -0.318429, 1.177947, -0.366919, 0.241948, 0.420478
169, -1.496376, -7.587225, -0.715866, 0.881191, -0.761550, 0.109250
170, -4.113238, -10.086772, -1.218649, 0.503081, -0.023982, 0.709057
171, -4.793192, -15.315708, -2.671929, 0.822836, -0.401293, 0.063951
172, -4.884171, -18.205509, -1.082179, 0.540119, -0.280585, -0.427672
173, -9.102755, -15.902287, 1.022324, -0.178263, 0.169737, 0.844686
174, -5.676652, -17.415422, 2.190695, -0.003730, 0.123639, 0.515338
175, -6.998251, -21.109676, 1.884237, -0.411152, -0.114312, -0.435666
176, -9.557653, -20.453665, 1.187524, 0.222496, 0.968591, 0.315758
177, -5.039794, -9.634268, 5.379771, 0.926757, 0.623522, 0.087400
178, -1.817199, -1.060631, -1.177947, -0.415948, 0.686141, 0.260867
179, -1.604115, -15.428236, 10.955867, 2.539654, -0.413017, -1.945176
180, 1.867477, -1.963245, -1.663970, -1.978750, 0.320821, -0.443660
181, -1.498770, -4.723760, 2.250550, 1.202012, 0.333345, 0.158812
182, 1.486799, -2.308010, -2.509123, 0.875063, 3.243115, 0.484429
183, -1.989582, -3.924097, 1.484405, -0.522533, 1.815142, -1.198548
184, -10.488997, -16.675615, 10.273520, 1.024815, 0.213170, -1.852980
185, -5.327099, -11.334151, 7.845799, 1.420511, -0.112447, 1.710156
186, 1.618480, -1.134852, 1.498770, 0.674949, -1.887087, 0.770077
187, -2.832341, -6.224925, 7.321469, -1.853779, 1.253173, -2.356328
188, -15.617377, -19.153614, 13.582306, 0.152683, 0.314426, 1.642208
189, 5.691018, -0.071826, -1.240196, 2.446126, -0.604603, -0.032508
190, 1.635240, -1.209072, -4.606444, -0.700796, -0.141492, -0.407688
192, 8.408437, -1.980005, 3.390190, 0.348266, -2.920162, 1.847384
193, -1.963245, 1.254562, -0.198719, -3.255372, 1.573727, 1.946242
194, -4.256891, -3.186682, 2.506729, 0.882524, 0.819905, -2.798656
195, 1.364695, -0.399832, -1.889025, -0.003997, 0.214769, 1.061054
196, 2.432509, -0.500388, -2.516306, -1.292609, 0.473504, -0.279253
197, -6.718130, -3.246537, 12.241553, -0.811378, 0.377844, -0.417547
198, -3.813963, -4.568137, -0.222661, -0.379709, 1.693103, -1.507378
199, -3.021482, -6.660669, 3.071761, -1.683244, 1.125538, -1.694168
200, 3.727772, -0.751779, 1.130063, 1.879093, 2.308631, -1.649669
201, 9.239224, -8.317456, 6.660669, 2.667822, 0.019718, -0.207841
202, -2.118869, -14.281413, 10.079589, 0.695734, -0.000266, -0.692270
203, 7.280767, -7.771579, 0.122104, -0.584885, -2.556708, 0.311495
204, 13.479356, -4.532224, -0.397437, -1.034141, -2.883124, 3.037406
205, -1.951274, -0.215478, 10.081984, 0.715985, -2.903908, 2.959865
206, -10.443508, -5.870583, 8.219295, -0.735703, 0.341871, -4.211972
207, 2.202666, 1.544260, 7.491457, 0.277654, 1.207608, -7.332248
208, 13.745112, -12.605472, 8.798691, 1.773041, 0.379975, -1.827400
209, 13.251906, -2.059013, 0.555455, -1.864704, -1.219332, 3.958034
210, 1.721431, 4.793192, 6.974309, -2.429072, -0.153749, 5.346303
211, -5.805939, -29.027302, 18.468872, -1.013623, 0.982714, 0.993372
212, 17.137695, 2.209848, 2.236184, -1.887087, 5.743066, -8.731442
213, 2.379837, 10.963050, 16.991650, -7.099626, 2.585752, -5.985281
214, 10.556035, 3.179500, 5.590461, -0.908904, 2.428539, -3.471207
215, 5.918467, -1.855506, 9.615114, -2.265730, 0.545982, 1.824468
216, 6.404490, -14.642938, 21.856667, 1.277688, 0.839623, -0.845219
217, -1.460463, 0.804452, -1.244985, 0.786864, 0.837225, -0.284049
218, 37.732620, 9.583989, 12.981361, 1.005097, 1.658463, 0.491890
219, -12.457031, 6.679823, -1.486799, -4.368119, 3.527430, 1.136462
220, 21.933281, 21.468807, 11.324574, 4.116579, -3.538888, -2.734438
221, 8.736442, 3.416526, 1.812411, -0.327216, 0.613130, 0.567832
222, 2.188300, 19.424158, 3.682282, -6.941082, -0.014922, -5.939715
223, 7.697359, 12.423512, 2.205060, -8.731442, 5.502450, -0.295773
224, 5.473145, 0.907402, 1.225831, -1.144989, 1.077308, -0.139626
225, 18.885464, 1.733402, -16.558298, 0.706392, 1.154315, 2.040836
226, 4.067749, -2.372654, 2.205060, -0.504413, 1.006429, 0.728775
227, 2.971204, 8.688558, 13.333309, 3.182095, -1.128202, 0.723979
228, -5.391742, 6.533776, 12.397177, 2.280919, -0.983779, 0.209173
229, -1.230620, -3.294421, 28.220455, -0.562502, -2.091997, -2.334478
230, 0.423774, 5.521029, 4.750096, -5.848585, 2.719250, -1.685375
231, 12.593501, 4.335899, -7.137115, -2.208708, 1.051994, -2.839158
232, -2.547431, 4.584896, -3.914520, 3.043002, -3.648404, -0.483629
233, 9.866506, -8.607155, 18.210299, 2.742432, -3.746729, -5.618361
234, 9.734824, -5.657499, 10.014946, -0.935283, 0.401559, -0.925691
235, 5.997475, -9.071630, 9.095572, 2.884190, -2.207109, -2.397629
236, 9.074024, -0.229843, -0.586579, -0.616594, 2.442395, 2.345403
237, 4.005499, -12.983756, 13.855246, 1.195617, -0.107651, 0.162809
238, 4.534618, -5.327099, 9.320627, -1.660861, 1.058656, 0.873464
239, 4.268862, -3.792415, 0.280122, 0.619259, -5.866171, -3.061388
240, -9.653421, -5.937620, -3.701436, -2.338475, 0.547047, 2.580689
241, -1.101333, -1.046266, -4.055778, 1.829798, 0.118842, -1.558006
242, -1.292869, -1.666364, -3.945644, -0.714386, -0.740233, 1.033874
243, 8.322245, -1.647211, 4.232949, 1.090364, 0.236352, -1.908138
245, 0.869095, -1.881842, -1.829170, -1.010159, 0.228092, 0.847351
246, 9.366117, -3.320758, 10.553641, 1.318989, 0.981914, -1.415715
248, 8.973468, 0.215478, 9.938332, -1.242781, -0.621657, 1.428239
249, 5.025429, -1.017536, 5.219360, -1.126070, -1.095161, 1.207342
250, 0.361524, -1.702277, -1.043872, -0.154282, -0.442328, 0.247011
251, 0.629675, -2.578555, -1.046266, -0.326949, 0.566233, -0.095127
252, 0.770933, -2.121263, 0.667982, 0.128435, 0.783400, -0.765014
254, 8.329428, -0.526724, 9.691729, 2.785066, -0.196649, -2.577492
255, 7.098808, -0.792481, 7.845799, 1.394665, 0.648037, -1.522034
256, 15.744270, 0.174777, 13.180080, 0.149219, 0.846551, -1.144190
257, 12.828133, 1.891419, 13.989321, 0.283250, -0.148420, -1.489259
258, 10.297462, -1.089362, 13.493721, -0.838024, -0.427672, 1.030943
259, 8.080431, 1.096544, 9.672575, -1.248910, -1.287547, 1.712288
260, 5.437232, -1.103727, 3.873818, -1.006695, -1.403724, 1.876162
261, 0.031125, -1.719037, -0.751779, -0.072478, -0.166806, 0.153482
262, 4.022259, -0.229843, 4.367024, 1.264364, -0.067415, -2.432003
263, 7.833828, -2.468422, 7.256825, 0.285115, 2.431470, -0.942211
264, 9.064447, -0.181959, 8.279149, 0.687740, 1.321920, -0.933152
265, 12.856863, -0.751779, 12.057199, 0.635247, 1.088233, -0.688006
266, 14.214375, 1.173159, 13.074736, -0.178796, -0.031709, -0.492423
267, 10.091560, 0.553061, 10.177752, -0.611265, -0.789528, 1.366153
268, 6.500257, 1.553837, 6.385336, -1.497786, -1.098625, 2.550046
269, 6.217742, 1.470040, 5.755661, -1.226527, -1.651534, 2.575360
270, 2.504335, -0.665588, 3.201048, -1.408521, -0.782600, 2.733105
271, 0.519542, -0.984017, -1.582567, -1.120475, 0.056757, 1.403191
272, 0.735020, -3.979163, -1.326388, -0.990175, 1.452753, 0.792193
273, 0.842759, -2.767697, -0.871489, 0.000266, 0.645905, -0.192652
274, 1.345541, -3.517082, 0.296881, 0.604870, -0.269660, -0.450055
275, 1.620875, -1.498770, 0.385466, 0.967525, 0.109250, -0.704793
276, 1.295263, -2.375048, -0.363919, 0.080205, 0.284848, -0.062352
277, 1.424550, -2.008735, -0.189142, 0.716518, 0.419678, -0.831629
278, 1.189918, -3.447650, -0.169988, 0.607801, 0.142291, -0.653099
279, 0.699107, -3.136404, 0.210690, -0.472171, 0.262732, 0.573427
280, 2.693477, -1.977611, 3.414132, -1.449023, -0.154015, 1.639277
281, 6.655881, -0.711078, 7.115568, -1.403991, -2.271859, 2.479966
282, 7.994239, 0.847547, 11.171345, -2.389103, -0.998168, 1.996337
283, 10.749966, -1.484405, 11.398794, -0.472971, -0.455118, 0.787663
284, 11.384429, -0.691924, 14.676456, -0.240616, 0.610199, -0.641642
285, 11.892000, -0.905008, 12.220005, 0.028511, 0.818573, -1.726677
286, 19.931728, -3.186682, 12.914324, 0.142025, 0.796190, -0.117776
287, 6.701371, -2.410961, 16.711529, 0.833761, 0.165473, -1.311795
288, 13.314156, 4.151546, 14.851233, 0.030377, 1.001100, -0.585685
289, 8.753201, 2.935291, 13.024457, 0.296573, 1.640876, -1.432236
290, 8.202535, 3.287239, 11.678916, 0.489758, 1.478867, -1.321654
291, 6.208165, -0.586579, 15.871163, 0.804717, 1.326184, 1.048796
292, 6.574478, 0.957681, 11.899182, 1.247044, 1.156447, -0.511342
293, 9.354146, 4.280833, 10.163386, 0.479100, 2.514074, -1.919862
294, 12.500127, 2.619257, 11.128249, 0.614995, 2.579890, -1.574260
295, 11.437101, 2.868254, 10.912771, 2.277188, 1.424775, -2.571629
296, 4.259285, 0.948104, 1.280898, -1.688040, 0.767678, -3.394999
297, 1.977611, -0.371101, 1.824382, 0.707458, 1.037072, -2.395764
298, 8.626308, 2.791639, 7.508216, 2.161277, 2.060288, -3.025149
299, 13.754689, 0.890643, 12.861651, 1.033342, 1.915865, -2.076009
300, 9.775525, 0.584185, 11.444284, -1.324052, -0.633115, 1.744263
301, 8.377312, -0.193930, 8.113950, -2.003798, -1.987011, 1.628352
302, 4.036624, -1.541866, 0.928950, -1.591847, -1.493522, 1.717617
303, 1.948880, -2.770091, -1.687912, 0.526530, 0.222763, -0.234221
305, 0.083797, 1.477222, -0.397437, 2.253740, 0.560104, -3.621492
306, 10.139444, 3.296816, 8.262390, 2.751492, 2.255871, -5.429706
307, 12.756307, 2.547431, 10.637438, 0.233421, 3.050995, -0.412750
308, 10.773908, 3.876213, 12.100295, 1.096493, 2.125305, -0.289911
309, 9.935937, 0.960075, 14.362816, 0.062086, 0.130300, 0.281917
310, 12.514492, -0.292093, 12.852075, 0.306165, 0.419678, -0.429005
311, 10.740389, -2.023100, 13.110648, -0.314959, 0.060487, 0.202245
312, 12.686874, -0.505177, 10.958261, 0.132965, 0.646971, 0.018386
313, 10.982203, 1.450886, 10.678140, 0.347201, 0.929954, -0.309096
314, 12.595895, 2.600103, 13.304579, 1.506845, 1.487127, -0.908104
315, 10.326192, 2.595315, 11.343728, 2.553243, 1.027479, -2.272925
316, 12.394782, 4.778827, 11.511322, 0.217433, 3.499185, -2.013391
317, 13.642161, 3.497929, 10.922348, 2.146888, 1.803685, -2.055492
318, 14.532804, 4.697424, 11.954249, 1.410919, 2.635847, -2.678481
319, 9.660604, 4.017470, 8.753201, -0.174266, 2.750959, 0.214502
320, 16.601395, 6.426037, 15.143326, 1.369884, 1.967026, -1.879360
321, 19.050663, 3.433285, 16.251841, -2.658763, 1.569464, 1.652334
322, 5.444415, 0.648829, 6.919243, -2.066417, -1.603838, 2.622257
323, 10.737994, -0.299275, 14.290990, 0.738900, 1.665923, -0.813776
324, 5.530606, -1.448492, 7.927202, 0.034107, 0.038104, -0.240083
325, 5.949591, -0.560243, 7.580042, 0.281118, 0.015721, 0.285914
326, 6.641516, 4.084508, 5.659893, -0.628851, -3.294009, 2.178331
327, 3.605668, 2.331953, 3.555390, -0.373847, -2.625988, 3.876762
328, -0.040701, -0.859518, -1.549049, -0.980582, 1.595844, 1.398662
329, -0.574608, 2.176329, -0.193930, 0.936616, 1.962230, -2.407489
330, -2.051831, -3.861847, -5.284003, -0.182527, 0.317357, -0.009593
331, 10.795456, 4.833893, 8.547300, 0.587283, -1.903608, 0.714119
332, 8.566454, -0.715866, 5.164293, 0.763415, 0.869734, -1.306466
333, 7.915231, -3.737349, 1.268927, 0.945142, 2.106919, -2.229225
334, -2.353500, -3.181894, -4.067749, -0.516937, -0.824168, 0.281118
335, 5.659893, 2.525883, 12.567164, -1.455418, -2.694202, 2.209240
336, 5.509058, 0.986411, 13.611036, -0.099124, -1.619026, -0.330413
337, 13.967772, 3.196259, 13.026852, 0.523599, 1.170570, -1.736003
338, 9.485827, -1.122881, 14.300567, 0.788462, 1.078640, -0.503348
339, 6.931214, 4.513070, 12.016499, 1.229724, 2.244946, -0.985645
340, 11.425131, 3.639187, 12.313379, 1.878294, 1.685642, -1.108217
341, 8.647857, -1.247379, 13.438654, 3.636680, 0.740766, -3.180230
342, 2.609680, 1.958457, 4.515464, 3.289746, 1.346968, -4.402760
343, 7.661446, 1.910573, 4.469975, 1.692836, 2.084802, -3.698499
344, 3.670311, -0.201113, 3.119645, 2.663559, 2.320089, -3.526365
345, 2.269703, 1.120486, 5.597643, 2.636380, 1.976352, -1.917730
346, 6.742072, -1.987187, 2.248155, 1.722680, 2.020585, -2.265997
347, 1.486799, -3.167529, -3.311181, 0.638444, 1.647804, -0.707191
348, -0.433351, -3.744531, -6.327875, -0.830564, 0.080472, 0.626453
349, 1.599327, -2.523489, -1.977611, -0.897712, -1.074643, 0.705593
350, 2.398990, -1.003170, 0.802058, -1.078907, -2.233222, 2.312095
351, 5.722142, 1.273715, 5.877765, -1.043733, -3.903942, 3.773109
353, 6.136339, 1.144428, 10.295067, -2.644107, -1.859375, 2.192986
354, 6.787562, 2.849100, 9.986216, -2.477835, -2.110116, 2.119176
355, 7.046135, 2.157176, 13.108254, -2.013657, -2.338475, 1.405589
356, 7.714118, 2.099715, 13.833697, -1.859908, -1.308331, 1.387737
357, 9.576807, -0.940921, 17.997213, -1.094894, -1.293675, 0.986711
358, 10.455479, 1.041478, 16.065094, 0.368251, 1.306199, -0.462579
359, 7.706935, -0.495600, 20.125660, 1.163109, 0.438331, -0.712254
361, 9.864111, 1.637634, 15.229517, 1.508178, -0.091397, -1.420245
362, 10.783484, 1.999158, 14.930242, -0.794325, -0.577158, 1.662459
363, 12.564771, 0.720655, 13.790602, 0.150551, -0.294708, 0.496686
364, 10.900801, -1.333570, 14.001291, 0.842554, 1.858842, -0.698398
365, 7.067683, 2.619257, 13.417107, 0.416747, 2.335011, 0.216101
366, 9.696517, 3.629610, 12.804191, 2.212971, 2.691271, -1.978750
367, 4.158728, 1.786075, 6.852205, 1.400260, 3.633216, -0.778337
368, 8.262390, -1.501164, 9.181764, 2.415482, 0.860407, -1.121008
369, 3.189077, -1.987187, 2.176329, 0.498551, 0.770609, -1.937982
370, 0.902614, -4.695030, -2.073379, -0.355194, -0.279253, 0.147354
371, -0.371101, -0.268151, -1.470040, -2.380309, -0.778337, 2.060021
372, 2.748544, -1.031901, 3.414132, -2.508211, -2.379510, 1.672319
373, 3.646369, 0.347159, 7.649475, -2.954270, -2.140493, 2.057090
374, 5.966351, 1.340753, 11.477803, -3.180763, -2.048563, 2.115712
375, 9.662998, 0.442927, 14.693215, -1.153516, -0.661893, 1.317391
376, 7.544129, -0.397437, 13.658920, 0.505479, 1.615029, -0.203577
377, 1.898602, -0.502782, 1.139640, 1.771709, 0.407155, -2.604138
378, 4.247314, -1.604115, 1.410185, -0.681345, -0.637378, 2.091464
379, 9.813833, 0.636858, 20.089746, 1.234521, 0.199847, -0.753822
380, 12.708423, -3.916914, 9.995792, 1.765847, 0.919296, -2.073344
381, -1.125275, -4.695030, -2.190695, 0.957666, 0.318689, -0.993372
382, -1.448492, -0.579397, -3.782839, -0.430870, -1.425574, 1.071979
383, 12.548011, 7.278373, 20.939688, 1.718683, 0.671485, -2.769611
384, 2.039860, 0.328006, 6.217742, -0.795923, -1.000567, 1.748527
